time,temperature_2m,relative_humidity_2m,wind_speed_10m
2024-01-01 00:00:00,10.7,100,1.1
2024-01-01 01:00:00,10.3,99,2.7
2024-01-01 02:00:00,10.4,99,3.2
2024-01-01 03:00:00,10.2,98,2.2
2024-01-01 04:00:00,9.4,99,2.5
2024-01-01 05:00:00,9.6,99,1.1
2024-01-01 06:00:00,9.7,100,1.4
2024-01-01 07:00:00,11.1,96,2.6
2024-01-01 08:00:00,13.4,90,2.6
2024-01-01 09:00:00,15.2,79,2.3
2024-01-01 10:00:00,17.2,70,1.8
2024-01-01 11:00:00,19.5,60,4.0
2024-01-01 12:00:00,21.1,53,3.7
2024-01-01 13:00:00,21.4,52,4.2
2024-01-01 14:00:00,21.1,51,5.0
2024-01-01 15:00:00,20.6,53,6.0
2024-01-01 16:00:00,19.0,63,10.9
2024-01-01 17:00:00,16.4,82,14.8
2024-01-01 18:00:00,14.3,93,6.0
2024-01-01 19:00:00,12.7,96,4.0
2024-01-01 20:00:00,12.9,96,4.1
2024-01-01 21:00:00,13.1,94,4.3
2024-01-01 22:00:00,12.6,99,0.8
2024-01-01 23:00:00,10.8,100,1.8
2024-01-02 00:00:00,10.9,99,2.9
2024-01-02 01:00:00,11.2,99,2.9
2024-01-02 02:00:00,11.2,98,4.0
2024-01-02 03:00:00,11.1,99,3.9
2024-01-02 04:00:00,10.7,99,2.5
2024-01-02 05:00:00,10.2,99,2.6
2024-01-02 06:00:00,10.4,95,2.5
2024-01-02 07:00:00,11.1,92,4.1
2024-01-02 08:00:00,12.8,88,4.1
2024-01-02 09:00:00,15.1,75,3.0
2024-01-02 10:00:00,17.5,63,1.4
2024-01-02 11:00:00,19.5,53,1.8
2024-01-02 12:00:00,21.0,45,2.6
2024-01-02 13:00:00,21.8,43,3.3
2024-01-02 14:00:00,22.1,42,4.8
2024-01-02 15:00:00,21.5,44,7.0
2024-01-02 16:00:00,19.6,59,13.4
2024-01-02 17:00:00,17.1,78,13.7
2024-01-02 18:00:00,14.6,89,7.6
2024-01-02 19:00:00,13.0,96,4.2
2024-01-02 20:00:00,12.9,93,5.8
2024-01-02 21:00:00,13.2,94,2.7
2024-01-02 22:00:00,11.6,98,4.8
2024-01-02 23:00:00,11.5,98,3.7
2024-01-03 00:00:00,11.2,100,2.1
2024-01-03 01:00:00,10.5,100,1.0
2024-01-03 02:00:00,9.9,100,1.9
2024-01-03 03:00:00,9.6,100,3.2
2024-01-03 04:00:00,9.4,100,3.4
2024-01-03 05:00:00,9.4,99,2.7
2024-01-03 06:00:00,8.5,100,2.1
2024-01-03 07:00:00,9.8,99,2.4
2024-01-03 08:00:00,12.7,88,4.1
2024-01-03 09:00:00,15.8,74,2.6
2024-01-03 10:00:00,18.0,62,2.2
2024-01-03 11:00:00,19.3,57,1.3
2024-01-03 12:00:00,20.5,50,4.7
2024-01-03 13:00:00,21.9,46,6.8
2024-01-03 14:00:00,22.0,42,7.7
2024-01-03 15:00:00,20.4,48,11.6
2024-01-03 16:00:00,18.0,64,13.7
2024-01-03 17:00:00,16.7,76,9.1
2024-01-03 18:00:00,13.5,92,6.8
2024-01-03 19:00:00,13.4,91,4.6
2024-01-03 20:00:00,13.4,93,3.3
2024-01-03 21:00:00,13.6,91,1.8
2024-01-03 22:00:00,12.4,94,0.7
2024-01-03 23:00:00,10.6,98,1.3
2024-01-04 00:00:00,10.6,99,1.3
2024-01-04 01:00:00,9.6,100,2.1
2024-01-04 02:00:00,9.6,99,0.5
2024-01-04 03:00:00,10.4,100,2.1
2024-01-04 04:00:00,10.8,99,1.8
2024-01-04 05:00:00,10.1,99,1.8
2024-01-04 06:00:00,9.6,99,2.2
2024-01-04 07:00:00,10.5,96,2.6
2024-01-04 08:00:00,12.2,90,1.5
2024-01-04 09:00:00,15.1,77,0.7
2024-01-04 10:00:00,18.0,62,0.5
2024-01-04 11:00:00,20.0,50,1.1
2024-01-04 12:00:00,21.0,44,2.8
2024-01-04 13:00:00,21.5,42,2.2
2024-01-04 14:00:00,21.9,40,2.5
2024-01-04 15:00:00,21.5,41,9.3
2024-01-04 16:00:00,19.3,58,15.5
2024-01-04 17:00:00,16.8,63,13.8
2024-01-04 18:00:00,13.9,76,4.9
2024-01-04 19:00:00,12.2,91,4.6
2024-01-04 20:00:00,12.8,91,2.3
2024-01-04 21:00:00,11.2,98,3.1
2024-01-04 22:00:00,10.4,100,4.2
2024-01-04 23:00:00,10.1,100,5.2
2024-01-05 00:00:00,9.7,100,4.2
2024-01-05 01:00:00,9.5,100,3.7
2024-01-05 02:00:00,9.5,100,1.0
2024-01-05 03:00:00,8.7,100,1.9
2024-01-05 04:00:00,8.1,100,1.5
2024-01-05 05:00:00,7.8,100,2.3
2024-01-05 06:00:00,7.6,100,1.4
2024-01-05 07:00:00,8.4,99,1.1
2024-01-05 08:00:00,11.6,87,1.5
2024-01-05 09:00:00,15.6,73,2.9
2024-01-05 10:00:00,18.1,60,2.3
2024-01-05 11:00:00,19.6,53,1.0
2024-01-05 12:00:00,20.5,47,2.3
2024-01-05 13:00:00,21.2,44,3.4
2024-01-05 14:00:00,21.4,42,5.9
2024-01-05 15:00:00,20.0,46,10.1
2024-01-05 16:00:00,18.5,57,10.8
2024-01-05 17:00:00,17.1,65,6.5
2024-01-05 18:00:00,14.4,85,6.8
2024-01-05 19:00:00,14.8,79,4.4
2024-01-05 20:00:00,12.9,86,4.4
2024-01-05 21:00:00,12.2,91,3.6
2024-01-05 22:00:00,12.1,91,5.5
2024-01-05 23:00:00,11.4,94,4.7
2024-01-06 00:00:00,10.2,95,3.8
2024-01-06 01:00:00,10.4,91,5.8
2024-01-06 02:00:00,10.6,88,6.4
2024-01-06 03:00:00,9.3,93,5.9
2024-01-06 04:00:00,8.2,95,5.4
2024-01-06 05:00:00,7.5,96,4.3
2024-01-06 06:00:00,6.7,97,3.6
2024-01-06 07:00:00,8.6,87,4.1
2024-01-06 08:00:00,12.3,73,2.2
2024-01-06 09:00:00,15.2,62,2.2
2024-01-06 10:00:00,17.6,55,1.4
2024-01-06 11:00:00,19.4,45,4.4
2024-01-06 12:00:00,20.8,39,8.7
2024-01-06 13:00:00,21.8,39,11.3
2024-01-06 14:00:00,22.5,37,13.0
2024-01-06 15:00:00,20.7,44,18.2
2024-01-06 16:00:00,19.9,49,15.1
2024-01-06 17:00:00,18.4,57,10.5
2024-01-06 18:00:00,15.2,71,6.4
2024-01-06 19:00:00,13.1,81,6.8
2024-01-06 20:00:00,10.9,92,4.0
2024-01-06 21:00:00,10.1,94,3.9
2024-01-06 22:00:00,8.7,97,4.3
2024-01-06 23:00:00,8.2,97,3.3
2024-01-07 00:00:00,7.3,97,3.6
2024-01-07 01:00:00,6.6,97,3.3
2024-01-07 02:00:00,6.6,96,3.1
2024-01-07 03:00:00,6.4,95,2.5
2024-01-07 04:00:00,6.1,95,3.1
2024-01-07 05:00:00,5.4,96,4.0
2024-01-07 06:00:00,4.9,96,3.9
2024-01-07 07:00:00,8.0,87,2.1
2024-01-07 08:00:00,12.6,71,1.3
2024-01-07 09:00:00,15.4,59,1.6
2024-01-07 10:00:00,18.1,49,6.0
2024-01-07 11:00:00,19.8,44,12.1
2024-01-07 12:00:00,20.2,46,14.0
2024-01-07 13:00:00,20.6,45,15.3
2024-01-07 14:00:00,20.7,46,15.4
2024-01-07 15:00:00,20.0,51,15.7
2024-01-07 16:00:00,19.0,57,14.8
2024-01-07 17:00:00,17.6,63,12.0
2024-01-07 18:00:00,14.8,78,8.4
2024-01-07 19:00:00,12.8,89,5.8
2024-01-07 20:00:00,10.9,94,6.2
2024-01-07 21:00:00,10.8,93,5.2
2024-01-07 22:00:00,10.0,94,4.4
2024-01-07 23:00:00,8.9,96,4.0
2024-01-08 00:00:00,7.9,98,3.9
2024-01-08 01:00:00,7.2,99,3.5
2024-01-08 02:00:00,6.8,99,2.9
2024-01-08 03:00:00,6.3,98,3.1
2024-01-08 04:00:00,5.6,98,3.7
2024-01-08 05:00:00,5.6,98,3.1
2024-01-08 06:00:00,5.1,97,3.4
2024-01-08 07:00:00,7.7,87,4.1
2024-01-08 08:00:00,12.5,71,1.1
2024-01-08 09:00:00,15.4,61,2.5
2024-01-08 10:00:00,17.7,51,6.4
2024-01-08 11:00:00,19.6,43,8.4
2024-01-08 12:00:00,20.5,40,11.2
2024-01-08 13:00:00,21.0,40,12.0
2024-01-08 14:00:00,21.6,41,10.8
2024-01-08 15:00:00,21.8,42,9.5
2024-01-08 16:00:00,21.6,42,8.4
2024-01-08 17:00:00,19.8,51,6.6
2024-01-08 18:00:00,15.3,71,6.0
2024-01-08 19:00:00,12.2,84,7.1
2024-01-08 20:00:00,11.1,91,5.5
2024-01-08 21:00:00,10.3,95,4.3
2024-01-08 22:00:00,9.6,96,3.4
2024-01-08 23:00:00,8.7,97,3.1
2024-01-09 00:00:00,8.4,98,2.7
2024-01-09 01:00:00,8.1,97,2.6
2024-01-09 02:00:00,7.8,97,2.3
2024-01-09 03:00:00,7.6,97,2.6
2024-01-09 04:00:00,7.1,97,1.9
2024-01-09 05:00:00,5.8,100,2.3
2024-01-09 06:00:00,5.7,98,2.4
2024-01-09 07:00:00,7.3,91,1.5
2024-01-09 08:00:00,12.4,71,1.5
2024-01-09 09:00:00,15.2,59,1.5
2024-01-09 10:00:00,17.6,54,3.1
2024-01-09 11:00:00,19.9,44,6.9
2024-01-09 12:00:00,21.0,40,10.0
2024-01-09 13:00:00,21.8,39,12.9
2024-01-09 14:00:00,21.7,39,13.5
2024-01-09 15:00:00,21.0,42,14.6
2024-01-09 16:00:00,20.0,48,13.8
2024-01-09 17:00:00,18.5,55,11.0
2024-01-09 18:00:00,15.6,69,6.6
2024-01-09 19:00:00,13.4,81,5.2
2024-01-09 20:00:00,11.8,91,4.9
2024-01-09 21:00:00,11.3,90,5.4
2024-01-09 22:00:00,10.1,95,4.7
2024-01-09 23:00:00,9.6,97,2.7
2024-01-10 00:00:00,9.1,99,3.3
2024-01-10 01:00:00,8.2,99,3.4
2024-01-10 02:00:00,7.2,99,3.0
2024-01-10 03:00:00,7.4,99,2.2
2024-01-10 04:00:00,6.8,98,0.7
2024-01-10 05:00:00,6.4,99,0.7
2024-01-10 06:00:00,6.2,99,1.1
2024-01-10 07:00:00,7.9,94,1.1
2024-01-10 08:00:00,13.6,73,1.0
2024-01-10 09:00:00,16.5,61,0.7
2024-01-10 10:00:00,18.7,53,1.5
2024-01-10 11:00:00,20.4,46,4.1
2024-01-10 12:00:00,21.8,41,7.4
2024-01-10 13:00:00,22.8,38,8.0
2024-01-10 14:00:00,22.8,39,8.9
2024-01-10 15:00:00,21.6,43,10.4
2024-01-10 16:00:00,19.9,52,8.8
2024-01-10 17:00:00,18.2,62,8.2
2024-01-10 18:00:00,15.2,77,5.5
2024-01-10 19:00:00,14.1,84,6.6
2024-01-10 20:00:00,11.7,93,4.7
2024-01-10 21:00:00,10.9,96,4.4
2024-01-10 22:00:00,10.7,97,4.7
2024-01-10 23:00:00,11.1,95,3.0
2024-01-11 00:00:00,8.6,100,4.0
2024-01-11 01:00:00,9.8,99,1.8
2024-01-11 02:00:00,9.2,99,1.5
2024-01-11 03:00:00,7.9,100,3.0
2024-01-11 04:00:00,6.9,100,3.3
2024-01-11 05:00:00,7.1,99,1.8
2024-01-11 06:00:00,6.9,100,2.1
2024-01-11 07:00:00,8.8,98,4.1
2024-01-11 08:00:00,12.8,82,1.5
2024-01-11 09:00:00,15.6,69,2.6
2024-01-11 10:00:00,18.4,54,3.4
2024-01-11 11:00:00,20.6,45,4.1
2024-01-11 12:00:00,22.2,39,4.4
2024-01-11 13:00:00,23.2,36,5.3
2024-01-11 14:00:00,23.5,37,3.7
2024-01-11 15:00:00,22.1,41,9.4
2024-01-11 16:00:00,18.2,71,19.6
2024-01-11 17:00:00,16.5,73,11.5
2024-01-11 18:00:00,14.6,84,5.2
2024-01-11 19:00:00,13.8,87,4.9
2024-01-11 20:00:00,11.6,93,7.0
2024-01-11 21:00:00,12.5,91,2.5
2024-01-11 22:00:00,12.2,94,2.7
2024-01-11 23:00:00,11.1,99,3.0
2024-01-12 00:00:00,10.6,100,1.9
2024-01-12 01:00:00,10.2,100,2.7
2024-01-12 02:00:00,9.4,100,3.6
2024-01-12 03:00:00,9.4,99,4.5
2024-01-12 04:00:00,9.1,99,3.1
2024-01-12 05:00:00,8.2,100,1.5
2024-01-12 06:00:00,7.7,99,1.6
2024-01-12 07:00:00,9.2,96,2.9
2024-01-12 08:00:00,13.9,78,3.9
2024-01-12 09:00:00,16.5,68,4.3
2024-01-12 10:00:00,18.7,59,3.1
2024-01-12 11:00:00,21.0,46,1.1
2024-01-12 12:00:00,22.3,41,3.6
2024-01-12 13:00:00,22.1,40,8.0
2024-01-12 14:00:00,21.9,42,8.6
2024-01-12 15:00:00,20.5,49,10.6
2024-01-12 16:00:00,19.2,58,13.1
2024-01-12 17:00:00,16.5,76,9.5
2024-01-12 18:00:00,14.6,89,8.4
2024-01-12 19:00:00,13.9,93,4.5
2024-01-12 20:00:00,13.4,90,1.5
2024-01-12 21:00:00,12.4,96,2.6
2024-01-12 22:00:00,11.9,97,3.1
2024-01-12 23:00:00,11.3,100,1.5
2024-01-13 00:00:00,10.5,100,3.6
2024-01-13 01:00:00,9.1,100,5.1
2024-01-13 02:00:00,9.1,100,3.2
2024-01-13 03:00:00,9.2,100,1.5
2024-01-13 04:00:00,8.6,100,2.9
2024-01-13 05:00:00,7.7,100,4.7
2024-01-13 06:00:00,8.1,99,1.3
2024-01-13 07:00:00,9.6,96,2.4
2024-01-13 08:00:00,13.1,87,3.5
2024-01-13 09:00:00,15.4,74,2.9
2024-01-13 10:00:00,18.0,60,2.7
2024-01-13 11:00:00,19.9,53,4.6
2024-01-13 12:00:00,20.7,51,4.2
2024-01-13 13:00:00,19.0,61,8.8
2024-01-13 14:00:00,15.9,78,12.8
2024-01-13 15:00:00,18.0,69,5.5
2024-01-13 16:00:00,17.4,69,6.6
2024-01-13 17:00:00,16.4,77,7.6
2024-01-13 18:00:00,13.7,92,6.9
2024-01-13 19:00:00,12.8,94,5.8
2024-01-13 20:00:00,12.5,92,3.9
2024-01-13 21:00:00,11.2,97,1.5
2024-01-13 22:00:00,11.1,98,1.8
2024-01-13 23:00:00,10.7,99,2.2
2024-01-14 00:00:00,10.4,99,1.5
2024-01-14 01:00:00,10.4,98,2.3
2024-01-14 02:00:00,10.4,97,3.8
2024-01-14 03:00:00,10.3,96,3.6
2024-01-14 04:00:00,10.0,98,3.3
2024-01-14 05:00:00,9.8,98,4.1
2024-01-14 06:00:00,9.2,100,3.6
2024-01-14 07:00:00,9.9,97,3.8
2024-01-14 08:00:00,12.9,80,3.1
2024-01-14 09:00:00,16.0,66,1.8
2024-01-14 10:00:00,18.8,53,3.3
2024-01-14 11:00:00,20.8,42,5.4
2024-01-14 12:00:00,22.1,37,7.2
2024-01-14 13:00:00,22.4,35,9.8
2024-01-14 14:00:00,22.5,35,10.8
2024-01-14 15:00:00,22.3,35,11.0
2024-01-14 16:00:00,21.4,38,9.8
2024-01-14 17:00:00,19.7,46,6.6
2024-01-14 18:00:00,17.6,57,3.9
2024-01-14 19:00:00,12.4,83,6.6
2024-01-14 20:00:00,11.9,93,4.0
2024-01-14 21:00:00,11.5,91,4.6
2024-01-14 22:00:00,10.3,93,5.1
2024-01-14 23:00:00,10.3,94,3.5
2024-01-15 00:00:00,9.9,94,3.2
2024-01-15 01:00:00,9.4,95,2.4
2024-01-15 02:00:00,8.3,98,2.7
2024-01-15 03:00:00,7.2,99,3.5
2024-01-15 04:00:00,6.6,100,3.3
2024-01-15 05:00:00,6.0,100,3.1
2024-01-15 06:00:00,5.7,99,2.9
2024-01-15 07:00:00,7.7,91,2.3
2024-01-15 08:00:00,12.2,71,1.9
2024-01-15 09:00:00,15.7,52,2.3
2024-01-15 10:00:00,18.0,45,3.6
2024-01-15 11:00:00,19.9,39,8.2
2024-01-15 12:00:00,21.0,37,10.5
2024-01-15 13:00:00,22.0,36,10.9
2024-01-15 14:00:00,22.9,34,12.0
2024-01-15 15:00:00,22.5,36,14.3
2024-01-15 16:00:00,20.9,43,15.6
2024-01-15 17:00:00,19.0,51,13.8
2024-01-15 18:00:00,15.9,64,8.9
2024-01-15 19:00:00,13.4,76,8.0
2024-01-15 20:00:00,11.5,80,5.1
2024-01-15 21:00:00,10.2,87,5.2
2024-01-15 22:00:00,9.1,91,4.0
2024-01-15 23:00:00,8.1,95,3.3
2024-01-16 00:00:00,7.3,97,2.9
2024-01-16 01:00:00,6.7,98,2.9
2024-01-16 02:00:00,6.3,98,2.2
2024-01-16 03:00:00,6.0,99,2.3
2024-01-16 04:00:00,5.6,98,2.6
2024-01-16 05:00:00,5.2,99,2.3
2024-01-16 06:00:00,4.9,99,2.2
2024-01-16 07:00:00,7.6,87,3.2
2024-01-16 08:00:00,12.6,68,1.9
2024-01-16 09:00:00,16.0,54,0.8
2024-01-16 10:00:00,18.6,43,5.4
2024-01-16 11:00:00,20.8,36,8.8
2024-01-16 12:00:00,21.5,35,11.7
2024-01-16 13:00:00,20.6,41,11.2
2024-01-16 14:00:00,21.0,40,7.6
2024-01-16 15:00:00,21.3,37,9.4
2024-01-16 16:00:00,19.9,44,13.0
2024-01-16 17:00:00,18.1,52,12.4
2024-01-16 18:00:00,15.3,65,9.7
2024-01-16 19:00:00,13.5,74,8.6
2024-01-16 20:00:00,11.9,77,5.1
2024-01-16 21:00:00,10.9,82,6.1
2024-01-16 22:00:00,9.2,92,6.1
2024-01-16 23:00:00,8.1,97,5.8
2024-01-17 00:00:00,7.2,99,3.3
2024-01-17 01:00:00,6.3,100,2.2
2024-01-17 02:00:00,5.8,100,1.1
2024-01-17 03:00:00,5.3,99,2.4
2024-01-17 04:00:00,5.2,98,1.6
2024-01-17 05:00:00,4.8,97,1.9
2024-01-17 06:00:00,4.6,95,1.8
2024-01-17 07:00:00,7.1,86,1.3
2024-01-17 08:00:00,13.4,64,0.0
2024-01-17 09:00:00,16.8,50,4.0
2024-01-17 10:00:00,19.4,43,7.6
2024-01-17 11:00:00,21.5,37,11.5
2024-01-17 12:00:00,22.2,37,10.5
2024-01-17 13:00:00,22.4,37,11.0
2024-01-17 14:00:00,22.7,36,12.0
2024-01-17 15:00:00,22.8,36,14.5
2024-01-17 16:00:00,21.5,38,15.0
2024-01-17 17:00:00,19.7,44,12.4
2024-01-17 18:00:00,16.4,62,10.9
2024-01-17 19:00:00,14.1,78,10.2
2024-01-17 20:00:00,12.9,84,6.1
2024-01-17 21:00:00,12.0,89,5.6
2024-01-17 22:00:00,11.0,93,5.8
2024-01-17 23:00:00,10.3,95,5.9
2024-01-18 00:00:00,9.4,98,4.1
2024-01-18 01:00:00,9.2,98,2.6
2024-01-18 02:00:00,8.6,99,1.9
2024-01-18 03:00:00,8.1,99,3.0
2024-01-18 04:00:00,7.4,99,2.2
2024-01-18 05:00:00,6.5,100,2.5
2024-01-18 06:00:00,6.3,100,2.2
2024-01-18 07:00:00,8.6,93,1.6
2024-01-18 08:00:00,13.0,74,2.5
2024-01-18 09:00:00,16.3,58,7.0
2024-01-18 10:00:00,18.9,46,7.4
2024-01-18 11:00:00,20.7,39,7.8
2024-01-18 12:00:00,22.1,35,10.9
2024-01-18 13:00:00,23.0,33,12.6
2024-01-18 14:00:00,23.4,32,13.3
2024-01-18 15:00:00,22.5,34,12.3
2024-01-18 16:00:00,21.9,34,11.5
2024-01-18 17:00:00,19.4,47,10.8
2024-01-18 18:00:00,16.1,65,9.7
2024-01-18 19:00:00,14.2,76,10.2
2024-01-18 20:00:00,12.3,84,4.5
2024-01-18 21:00:00,10.9,91,4.2
2024-01-18 22:00:00,10.8,94,4.4
2024-01-18 23:00:00,10.2,96,4.8
2024-01-19 00:00:00,9.2,98,4.5
2024-01-19 01:00:00,8.4,98,2.6
2024-01-19 02:00:00,8.2,98,2.4
2024-01-19 03:00:00,7.6,98,2.3
2024-01-19 04:00:00,6.9,98,3.7
2024-01-19 05:00:00,6.7,97,3.9
2024-01-19 06:00:00,6.0,97,3.1
2024-01-19 07:00:00,8.6,86,4.0
2024-01-19 08:00:00,13.0,68,2.5
2024-01-19 09:00:00,16.1,57,1.8
2024-01-19 10:00:00,19.2,44,4.3
2024-01-19 11:00:00,21.8,34,9.3
2024-01-19 12:00:00,22.2,35,13.2
2024-01-19 13:00:00,22.0,40,16.1
2024-01-19 14:00:00,21.8,43,17.6
2024-01-19 15:00:00,21.8,43,15.1
2024-01-19 16:00:00,20.7,47,15.5
2024-01-19 17:00:00,19.2,54,16.1
2024-01-19 18:00:00,16.5,67,12.0
2024-01-19 19:00:00,14.4,79,9.1
2024-01-19 20:00:00,11.7,90,6.3
2024-01-19 21:00:00,11.4,91,5.8
2024-01-19 22:00:00,11.3,90,4.1
2024-01-19 23:00:00,11.2,91,4.7
2024-01-20 00:00:00,10.4,95,4.3
2024-01-20 01:00:00,9.1,98,4.0
2024-01-20 02:00:00,8.4,100,2.9
2024-01-20 03:00:00,8.6,99,3.3
2024-01-20 04:00:00,7.8,99,1.8
2024-01-20 05:00:00,7.2,100,2.5
2024-01-20 06:00:00,6.8,99,3.3
2024-01-20 07:00:00,9.1,91,2.9
2024-01-20 08:00:00,13.4,73,3.3
2024-01-20 09:00:00,16.2,62,4.0
2024-01-20 10:00:00,18.6,52,4.7
2024-01-20 11:00:00,20.3,46,7.5
2024-01-20 12:00:00,20.9,44,9.0
2024-01-20 13:00:00,22.1,40,10.5
2024-01-20 14:00:00,22.4,41,13.2
2024-01-20 15:00:00,21.1,46,16.6
2024-01-20 16:00:00,20.0,51,15.8
2024-01-20 17:00:00,18.5,58,14.3
2024-01-20 18:00:00,16.4,69,9.7
2024-01-20 19:00:00,14.7,78,8.2
2024-01-20 20:00:00,12.1,88,4.8
2024-01-20 21:00:00,11.9,90,4.3
2024-01-20 22:00:00,11.4,93,4.3
2024-01-20 23:00:00,10.8,95,3.3
2024-01-21 00:00:00,10.1,97,3.3
2024-01-21 01:00:00,10.0,98,3.4
2024-01-21 02:00:00,10.0,97,2.1
2024-01-21 03:00:00,10.3,95,1.8
2024-01-21 04:00:00,9.7,97,1.8
2024-01-21 05:00:00,10.6,94,1.1
2024-01-21 06:00:00,10.3,95,1.1
2024-01-21 07:00:00,11.4,91,2.5
2024-01-21 08:00:00,14.3,79,2.7
2024-01-21 09:00:00,16.8,65,7.2
2024-01-21 10:00:00,18.9,55,7.9
2024-01-21 11:00:00,19.4,53,10.5
2024-01-21 12:00:00,20.5,48,13.7
2024-01-21 13:00:00,20.1,50,13.5
2024-01-21 14:00:00,21.2,45,13.4
2024-01-21 15:00:00,20.6,48,14.9
2024-01-21 16:00:00,19.8,51,15.7
2024-01-21 17:00:00,18.9,56,10.5
2024-01-21 18:00:00,17.0,65,6.9
2024-01-21 19:00:00,15.1,75,6.9
2024-01-21 20:00:00,12.1,94,4.7
2024-01-21 21:00:00,11.3,94,5.4
2024-01-21 22:00:00,11.6,93,4.7
2024-01-21 23:00:00,10.9,95,4.3
2024-01-22 00:00:00,10.4,96,4.3
2024-01-22 01:00:00,9.6,97,3.3
2024-01-22 02:00:00,9.4,96,4.2
2024-01-22 03:00:00,8.8,96,3.2
2024-01-22 04:00:00,8.5,96,3.6
2024-01-22 05:00:00,8.2,97,3.8
2024-01-22 06:00:00,7.8,97,5.4
2024-01-22 07:00:00,9.1,90,5.1
2024-01-22 08:00:00,13.9,68,3.3
2024-01-22 09:00:00,16.8,52,5.4
2024-01-22 10:00:00,19.1,43,6.9
2024-01-22 11:00:00,20.6,40,10.7
2024-01-22 12:00:00,22.0,35,10.3
2024-01-22 13:00:00,22.8,35,10.6
2024-01-22 14:00:00,23.2,32,10.7
2024-01-22 15:00:00,23.1,32,11.7
2024-01-22 16:00:00,22.2,33,11.0
2024-01-22 17:00:00,20.2,40,12.0
2024-01-22 18:00:00,16.5,59,10.6
2024-01-22 19:00:00,14.2,74,7.1
2024-01-22 20:00:00,12.9,79,5.8
2024-01-22 21:00:00,11.4,88,4.3
2024-01-22 22:00:00,9.9,95,4.3
2024-01-22 23:00:00,9.4,97,5.8
2024-01-23 00:00:00,9.4,97,4.7
2024-01-23 01:00:00,8.6,99,3.8
2024-01-23 02:00:00,7.7,99,3.5
2024-01-23 03:00:00,6.4,99,3.0
2024-01-23 04:00:00,6.1,98,2.3
2024-01-23 05:00:00,5.0,98,1.8
2024-01-23 06:00:00,4.3,98,1.9
2024-01-23 07:00:00,6.8,85,2.3
2024-01-23 08:00:00,12.9,54,2.0
2024-01-23 09:00:00,17.0,37,5.0
2024-01-23 10:00:00,19.5,28,7.2
2024-01-23 11:00:00,21.2,24,9.8
2024-01-23 12:00:00,22.2,27,9.9
2024-01-23 13:00:00,23.0,29,10.7
2024-01-23 14:00:00,22.8,32,12.5
2024-01-23 15:00:00,22.1,35,12.5
2024-01-23 16:00:00,21.2,38,11.5
2024-01-23 17:00:00,19.6,42,10.3
2024-01-23 18:00:00,15.4,58,5.6
2024-01-23 19:00:00,13.2,69,5.4
2024-01-23 20:00:00,12.1,80,5.6
2024-01-23 21:00:00,11.3,85,6.1
2024-01-23 22:00:00,10.5,90,7.3
2024-01-23 23:00:00,9.7,93,7.6
2024-01-24 00:00:00,8.6,96,4.7
2024-01-24 01:00:00,7.7,98,3.3
2024-01-24 02:00:00,6.3,99,3.0
2024-01-24 03:00:00,5.8,98,2.3
2024-01-24 04:00:00,5.3,98,2.3
2024-01-24 05:00:00,4.8,96,2.3
2024-01-24 06:00:00,4.1,96,1.5
2024-01-24 07:00:00,6.6,84,1.9
2024-01-24 08:00:00,13.1,55,0.8
2024-01-24 09:00:00,17.1,39,1.8
2024-01-24 10:00:00,19.8,34,5.9
2024-01-24 11:00:00,21.6,30,8.9
2024-01-24 12:00:00,22.9,30,10.7
2024-01-24 13:00:00,23.8,31,11.2
2024-01-24 14:00:00,24.5,31,13.0
2024-01-24 15:00:00,24.5,30,13.2
2024-01-24 16:00:00,23.4,34,13.0
2024-01-24 17:00:00,20.5,47,12.3
2024-01-24 18:00:00,16.9,66,9.6
2024-01-24 19:00:00,14.3,78,8.7
2024-01-24 20:00:00,12.1,87,3.8
2024-01-24 21:00:00,11.8,90,4.2
2024-01-24 22:00:00,10.8,94,5.9
2024-01-24 23:00:00,9.3,98,5.1
2024-01-25 00:00:00,8.2,99,2.9
2024-01-25 01:00:00,8.1,99,2.2
2024-01-25 02:00:00,7.8,99,1.8
2024-01-25 03:00:00,7.2,100,1.5
2024-01-25 04:00:00,6.6,99,2.6
2024-01-25 05:00:00,6.7,97,2.3
2024-01-25 06:00:00,6.5,97,3.1
2024-01-25 07:00:00,7.8,87,2.6
2024-01-25 08:00:00,12.1,65,1.5
2024-01-25 09:00:00,16.5,41,1.8
2024-01-25 10:00:00,19.9,30,2.2
2024-01-25 11:00:00,22.5,23,5.6
2024-01-25 12:00:00,24.3,20,7.9
2024-01-25 13:00:00,25.5,20,8.6
2024-01-25 14:00:00,26.1,22,9.7
2024-01-25 15:00:00,25.5,24,10.9
2024-01-25 16:00:00,22.4,42,14.4
2024-01-25 17:00:00,19.3,61,13.9
2024-01-25 18:00:00,17.1,67,8.6
2024-01-25 19:00:00,15.4,64,8.4
2024-01-25 20:00:00,13.1,76,6.6
2024-01-25 21:00:00,11.9,85,4.7
2024-01-25 22:00:00,10.4,92,3.6
2024-01-25 23:00:00,8.7,97,3.7
2024-01-26 00:00:00,8.1,99,2.9
2024-01-26 01:00:00,7.8,99,2.9
2024-01-26 02:00:00,7.7,99,3.2
2024-01-26 03:00:00,7.3,100,3.2
2024-01-26 04:00:00,6.9,100,2.5
2024-01-26 05:00:00,6.5,100,3.0
2024-01-26 06:00:00,6.8,97,3.1
